-0.587876347,1.245088294,0.609074031,2.42967938,2.957744238,1.694485684,-0.915005018,-1.32766657,-0.507159349,0.044270353,-0.653594895,1.178306528,1.498481653,-0.817855648,-1.313649997,-1.005414351,-0.112943054,2.564176912,2.316589786,-1.14832192,-1.448352129,-1.865192188,0.972209239,1.88240962,-0.024663705,-0.098808604,-0.798045172,0.088469367,0.601374909,0.460910658,0.551042211,-0.825317205,-2.010602775,-2.113375894,-0.202364644,1.6610636,-0.369850706,-0.127278469,0.30077587,-0.062063857,-1.399775454,-0.607799467,-1.203147528,0.423166504,1.995883462,1.07117569,0.834807525,0.480415859,0.157171026,-0.195217145,-0.116568433,-0.443992635,-0.633798641,-0.302641397,0.233125494,-0.549792036,0.524747301,0.501448505,-0.869709637,-0.697449042,0.397196417,-0.363145864,0.715726257,0.590897564,0.243870933,-1.389779906,0.379705792,0.523621785,1.210855317,0.175508785,0.881112453,-1.047252972,-0.08182854,1.077600038,0.510567736,0.048627674,0.951231565,-0.859743593,-0.596894959,-0.440380586,-0.902318279,-1.384595392,1.352875234,1.333179912,-0.270584884,0.503789,0.050563227,-0.337815384,0.657039723,-0.028936657,-0.870246556,-1.99168793,-3.64623609,4.758858842,1.503115102,0.851239458,-1.104563596,-0.562323944,0.232973386,NaN
-1.007316184,1.384704272,2.308510601,2.184876333,0.886572754,-0.294942041,-0.05313242,-0.000141267,0.118896918,-1.682780941,-1.067356181,0.040139692,1.872079621,0.490361795,-1.526259133,-2.060757214,-0.256358901,3.323515341,3.106232947,-0.635124481,-1.797777264,-2.235775635,0.831651093,1.608648085,-0.205827946,-0.128656248,-0.924353061,-0.65092852,0.254042594,1.282970991,0.137362616,-0.615410222,-1.352601139,-2.07260356,-0.872812289,0.705799652,-0.759365415,0.367515329,1.083677433,0.085108107,-0.932772642,-0.587330004,-0.66702408,0.261588371,0.876354,0.617537073,1.278456801,1.226135999,-0.616326787,-0.491774917,0.152441922,0.62744332,-1.32120463,-0.461169367,-0.455053951,-0.441829027,0.285658278,0.750126947,0.193022119,-0.501930423,0.252464376,-0.374930679,0.648653707,1.229804485,0.11464477,-1.049757236,-0.186728299,0.553194584,-0.032214573,0.632084389,0.000750912,-0.947745013,-0.220777662,0.538610956,0.897903791,-0.429179352,0.731350942,-0.335771902,-0.56863484,-0.808747835,-1.080304093,-1.642154824,1.437202524,1.745310958,-0.058457721,-0.245203327,0.039618114,-0.077143633,0.933845479,0.156224389,-0.784718688,-1.848264102,-3.376060531,4.855114184,1.639263377,0.426880457,-1.894291219,-0.559630053,0.255862965,NaN
-0.341583625,1.421476897,2.753445619,0.744429239,-0.015312011,-0.983922425,0.426428691,0.534648906,0.71852621,-1.681312227,-1.329231003,-0.212380275,1.831783208,1.105687354,-1.718873446,-2.027552607,-0.223338938,3.289329885,3.710231515,0.081341405,-2.537120538,-2.446729168,0.288788809,1.180033484,-0.274933475,-0.072862158,-1.048159437,-0.992824147,-0.203754634,1.508545621,0.4909552,-0.025135312,-1.160603824,-1.517894418,-1.474354804,-0.022316807,-0.814661901,0.74600807,1.225239517,0.22055141,-0.489374963,-0.050237468,-0.184995665,-0.045659747,0.029685339,0.330898826,1.118584882,0.985506124,-1.424054747,-0.317184455,0.359773728,0.988840237,-1.534093645,-0.812251376,-0.839222061,-0.272135178,0.23607081,0.667432507,1.43754021,0.058566636,0.011930033,-0.641736383,0.694343231,1.222477767,0.123982395,-0.638676473,-0.447948419,0.240741823,-0.187060733,0.155725475,-0.196911114,-0.658757268,-0.666072578,-0.096987292,1.108635334,-0.14259799,0.299475002,-0.298571878,-0.629169639,-0.287344214,-1.155294369,-1.602851939,1.308406034,1.948733965,0.113398687,-0.752913988,0.023133603,-0.051944544,1.206884578,0.277014698,-0.746246112,-1.658571103,-3.158261377,4.571543032,1.929050658,0.137503032,-2.22238246,-0.581745052,0.268080389,NaN
0.159553216,1.076499374,0.969018245,-1.154472049,0.2169369,-0.677626941,0.415217245,0.147500286,1.250223803,-0.951928769,-1.412961619,-0.621161854,0.742319862,1.159617274,-1.433531442,-1.018258711,0.031371671,2.876382057,3.116206127,1.460155784,-3.091834132,-2.676409397,-0.058321658,0.903177286,-0.320586009,-0.073113845,-1.116981718,-1.26645265,-0.476951139,1.48049481,0.905164047,0.4887938,-0.928703058,-0.401105206,-1.892935274,-0.929351976,-0.769827693,0.85590102,0.991594024,0.55810155,-0.316851928,0.44608881,0.060320625,-0.633735955,-0.110803972,0.000843854,0.682256177,0.764639234,-1.167661478,-0.079218357,0.372641371,0.865186261,-1.572223193,-0.79196965,-0.861299849,-0.278193251,0.373620619,0.586378669,1.641040498,0.706695302,-0.201145407,-0.870121549,0.620802137,1.181104488,0.248890511,-0.485915695,-0.189931975,0.301614737,-0.015026839,-0.282341841,-0.343128493,-0.426160852,-0.888270187,-0.301011774,1.143378404,0.423445468,-0.423905382,-0.449465481,-0.671553443,0.269627883,-1.182149556,-1.359297244,0.889542246,2.032884208,0.308266109,-0.954729591,0.053162456,-0.114820696,1.217264117,0.448473763,-0.770594513,-1.353515139,-2.694932461,4.34873235,1.71445104,-0.051400876,-2.439552258,-0.585205965,0.270960199,NaN
0.304727415,0.300616889,-0.25221841,-1.437559738,0.398389709,-0.428140694,0.232047393,-0.104467659,1.519941431,-0.130231259,-1.415839828,-1.139326068,-1.002795509,1.08978194,0.269269978,-0.218781991,0.33637363,2.076219864,2.533402034,2.203624793,-1.817690402,-2.760159295,-0.217267219,0.713575403,-0.213336487,-0.117986086,-1.215794771,-1.287975755,-0.682791443,1.167140619,1.248809006,0.716602764,-0.245254623,0.710778382,-1.565743496,-1.447501727,-0.756860207,0.650770873,0.247757365,0.803384343,-0.203141289,0.779683264,0.274455383,-0.936217693,0.084652033,-0.237997229,0.206057175,0.572315107,-0.833670099,0.079183858,0.330547328,0.80679083,-1.562499056,-0.682854402,-0.783023197,-0.289482093,0.41924722,0.641235165,1.713303022,0.860577994,-0.291272151,-1.238266115,0.318286747,1.233660296,0.501613923,-0.365298357,-0.027779994,0.541327229,0.052706163,-0.76787991,-0.739743638,-0.109323415,-1.048995719,-0.81454772,1.12399349,0.699817947,-1.175439437,-0.823057113,-0.528042589,0.638769829,-1.283570748,-1.032888007,0.662150412,1.986524301,0.585206515,-0.972212906,0.097014982,-0.137844873,1.089275592,0.559565446,-0.844614092,-0.934636112,-2.073691074,3.875367196,1.20336034,0.140573177,-2.237967038,-0.542937376,0.246032037,NaN
0.045616903,-0.561671518,-0.621661366,-1.398919003,0.418102184,0.111794677,0.061501112,-0.114251686,1.634208743,0.253149661,-1.337128218,-1.893323972,-2.082005864,0.868469495,1.038049443,0.85290596,0.549282021,1.333868174,2.282402053,2.421307731,-1.048275331,-2.648015169,-0.170737043,0.695685348,-0.276662003,-0.178948365,-1.314343732,-1.058034197,-1.002186901,0.708588113,1.095934849,0.336582276,0.386309458,2.171402337,-0.598574481,-1.479904547,-0.843186334,0.131789085,-0.539217401,0.919620288,-0.164731123,0.692555774,0.42628881,-0.66755739,0.263583406,-0.402055686,-0.296240138,0.356782355,-0.429164961,0.326178727,0.324953905,0.796024899,-1.467086541,-0.498038829,-0.669610285,-0.240148174,0.366852037,0.815250654,1.647845029,0.698028167,-0.31540829,-1.415348241,0.20879366,1.22255734,0.891513962,-0.174264331,0.207850615,0.652811235,0.095742182,-1.267720415,-1.151927622,0.048050911,-1.028672457,-0.838979692,1.129086408,0.79519498,-1.540243622,-1.029075297,-0.340373781,0.777313828,-1.371963574,-0.838086574,0.274221929,1.697007417,0.860569833,-0.837937317,0.159482323,-0.145342156,0.88432162,0.549183927,-0.900590318,-0.655314102,-1.678279326,3.391449145,0.658517986,0.16382292,-1.787616137,-0.494859392,0.180506646,NaN
-0.832168744,-1.83909843,-1.082528642,-1.13699577,0.389243742,0.499621843,0.007990006,0.022589555,1.730000113,0.457195917,-1.053009208,-2.11707019,-2.183082014,0.695835763,1.469418284,1.262002988,0.805537483,0.502344115,2.610753725,2.473698909,-0.923424524,-2.341923082,-0.010897474,0.500959169,-0.679092588,-0.348579413,-1.377657288,-0.742913692,-1.089632755,0.285378564,0.338656744,-0.368935907,0.968899498,3.223949118,2.228795685,-1.329107636,-1.205311205,-0.635711114,-0.936746431,0.992880603,-0.241419416,0.376618957,0.487171699,0.273989194,0.43685519,-0.606226301,-0.854594835,0.077184898,-0.261126121,0.534075874,0.372576211,0.804330066,-1.220146994,-0.1660133,-0.575622597,-0.16803435,0.168665126,1.066078461,1.524041446,0.113043904,-0.293333605,-1.440701906,0.177026077,1.13262689,1.097876149,-0.089910744,0.375741135,0.436179893,0.169760682,-1.996969297,-1.173665987,-0.017753477,-0.917815799,-0.464542891,1.264988505,0.69034512,-1.676703101,-1.106048847,-0.293563201,0.854395356,-1.505305375,-0.732087614,-0.012907138,1.422685386,1.111256966,-0.657653029,0.262635059,-0.155885049,0.604449669,0.513765373,-0.871670517,-0.40358305,-1.381384061,2.812846637,0.39674712,0.06641718,-1.509273829,-0.429048679,0.073572619,NaN
-0.413807435,-2.557919624,-1.649220907,-0.930367578,0.470547228,0.639599008,0.543036343,0.254056341,1.650834565,0.277979632,-0.813499814,-1.753954822,-1.174224471,0.301031341,1.55521311,1.242566281,0.86837957,0.243672857,3.334340494,2.635102571,-1.120553208,-1.546098928,0.356820716,-0.112970168,-1.533298235,-0.722644277,-1.221451425,-0.058925909,-0.726228415,-0.443196021,-0.671752286,-1.214540278,0.945247181,2.879280253,3.920944772,-0.18852603,-1.626210378,-1.628570511,-1.08448434,0.962850068,-0.516483502,0.016025842,0.140466639,1.460551497,0.766464425,-0.895849869,-1.314567817,-0.337872166,-0.29240744,0.676045503,0.432613247,0.837272598,-0.806484933,0.311694516,-0.558200992,-0.344283623,-0.041847593,1.277883578,1.356994053,-0.472134265,-0.228021555,-1.305775996,0.359925101,1.027700684,1.176083373,-0.124689033,0.483750252,0.077070478,0.184944114,-2.320251319,-1.174132292,-0.227894244,-0.4738475,-0.203948231,1.503625263,0.402861493,-1.566973804,-0.904404123,-0.351297596,0.825849479,-1.538310136,-0.775309865,-0.217791274,1.098083482,1.302931473,-0.574686629,0.378166332,-0.167489594,0.296975784,0.583392754,-0.79713684,-0.215781942,-1.340327094,2.723064232,0.153539735,-0.014429471,-1.314272143,-0.420346991,0.011816662,NaN
1.19832849,-2.295608569,-1.853651081,-1.033941187,0.62035854,1.007434917,1.146096113,0.37754061,0.895604603,0.000904475,-0.660827263,-1.558033704,-0.482568741,-0.041987126,1.157222819,0.842540256,0.803314919,0.358721455,3.564624752,2.734302262,-1.740489811,0.217619404,0.941451449,-1.111188046,-2.14900504,-1.166554293,-0.675247298,1.167881137,-0.309178674,-1.198554339,-1.809324292,-2.034572614,0.476781747,2.248289717,3.83362124,2.302617769,-1.809045853,-1.938678066,-1.122244673,0.793379717,-0.786850328,-0.482842775,-0.286267308,2.096803795,1.446710831,-1.016898235,-1.52904075,-0.417075564,-0.560161407,0.61882029,0.354542483,0.948842021,-0.42235456,0.759521187,-0.604813025,-0.755066268,-0.070087156,1.348288927,1.186263939,-0.566655557,-0.164263713,-1.00285602,0.644658663,0.851484334,1.106585656,-0.349556679,0.668987778,0.011536743,0.132812321,-2.46564528,-1.270160336,-0.489171575,0.008160309,-0.08118349,1.725594635,-0.049432098,-1.295108477,-0.534731177,-0.537761191,0.777369499,-1.468793522,-0.966208011,-0.401194995,0.782945252,1.392420982,-0.476730292,0.392849247,-0.161141813,0.171134925,0.668164396,-0.736273071,-0.119529633,-1.570986283,2.775488513,0.060471198,0.011706613,-1.315503947,-0.441833303,-0.013095251,NaN
2.631343374,-1.185098445,-1.777628247,-1.27947383,0.656446723,1.675968675,2.139425864,0.427193623,-0.454346588,0.198881968,-0.533985292,-1.61485242,-0.218560606,0.252160395,0.671417473,0.029580717,0.562158339,0.889668262,3.405228746,2.052847798,-1.538333204,1.954715497,1.675807961,-1.704324307,-2.934371064,-1.594260972,-0.204381722,2.75102375,0.897549278,-1.623772003,-3.165935411,-2.879010314,-0.243086104,1.472492123,3.346564829,3.455972877,-0.422660208,-2.1707982,-1.48140773,0.361936393,-0.817067019,-0.825066223,-0.44657994,2.542372625,2.039579506,-0.851570788,-1.578730423,-0.391669981,-0.983149098,0.371333925,0.166175733,0.969505366,0.014759205,1.510403449,-0.593502373,-1.354644202,-0.167704133,1.00774865,1.012621421,-0.403759466,-0.170480575,-0.775263353,1.000330922,0.778584277,0.99402327,-0.70913631,0.757375565,0.410089721,0.055117594,-2.466880261,-1.482893845,-0.674979098,0.160949565,-0.090859742,1.69134706,-0.392292267,-0.825835416,-0.287611082,-0.781215317,0.723030034,-1.320801487,-1.341718087,-0.500345725,0.525199369,1.42641739,-0.36476885,0.395842173,-0.16151268,0.043865325,0.700638141,-0.650302214,-0.153212162,-1.902792846,2.798785206,0.096294959,0.148981123,-1.391510918,-0.510605745,0.021218466,NaN
3.688838062,0.343053992,-1.365584972,-1.53204629,0.576846683,1.923711459,2.645085076,-0.003887357,-1.360023387,0.538783986,-0.617054916,-1.730780374,0.108582379,1.106772067,0.084585154,-0.877103805,0.191561498,1.51338828,2.912441272,1.25479741,-1.046055112,2.993771532,2.323839547,-1.682026197,-4.273044357,-2.186972477,0.162679708,4.078565696,2.773408096,-1.6400319,-4.079560256,-3.820843164,-1.133833019,0.841559289,2.884319053,4.217078089,1.401701205,-1.14833717,-2.258965,-0.574696264,-0.868867958,-0.870082441,0.692919289,2.863725521,2.103312285,-0.39100701,-1.853905429,-0.496623427,-1.348647224,-0.02459854,-0.203659702,0.917676098,0.429099804,1.996394172,-0.353771647,-1.806610047,-0.528640546,0.426501152,0.824869734,0.169896432,-0.319498817,-0.507805593,1.169566541,1.112600029,0.704027698,-1.231011775,0.746626523,1.059281979,-0.057002289,-2.314865194,-1.664883629,-0.63571439,0.639591393,-0.184216115,1.589070542,-0.682454466,-0.502514127,-0.181559041,-0.786871934,0.684900451,-1.066384913,-1.757046714,-0.543334417,0.362589192,1.456271201,-0.270099637,0.429612619,-0.202531431,-0.033374513,0.667253996,-0.586172737,-0.313284403,-2.044241802,2.739227156,0.162735642,0.501801644,-1.636398269,-0.625777959,0.11351999,NaN
3.675123535,1.530401819,-0.712861414,-1.582100423,0.23946238,1.792257936,2.643104099,-0.46569092,-1.179837438,0.80358157,-0.95236311,-1.760991407,0.195121565,1.101642029,-0.122377275,-1.112359952,-0.084398065,1.639743688,2.320511194,0.831694857,-0.388026166,3.406681254,1.979312467,-2.174133355,-4.742706808,-2.584154145,0.67703649,4.909004579,3.510105764,-1.687202932,-5.489096148,-3.707700257,-1.717294671,0.353839328,2.505851886,4.597439626,2.135056332,-0.043338396,-2.901615208,-1.355673166,-1.148586454,-0.550878958,1.747289947,2.754136188,1.672966393,-0.093498864,-2.137853017,-0.730982181,-1.181331872,-0.273338475,-0.414833601,0.874128231,0.466683584,2.26905578,0.086329018,-1.692357376,-0.846602552,-0.323931585,0.335899397,0.60507834,-0.543240367,-0.184316349,1.204594174,1.720125226,0.522986483,-1.72133336,0.662104053,1.526975184,0.028759755,-1.885004091,-1.861246848,-0.492081225,0.672202247,-0.375074076,1.482005778,-0.885041909,-0.559045334,-0.31310273,-0.390290348,0.632183311,-0.718208977,-1.638852692,-0.671860218,0.111229822,1.471809531,0.07452453,0.586386822,-0.243935796,-0.079806568,0.383939574,-0.6029711,-0.583311098,-2.180856984,2.494120131,0.253727498,0.902642044,-1.899968514,-0.646522228,0.167147822,NaN
3.105541777,3.122107318,0.132734318,-1.535145743,-0.040203146,1.234055313,2.113444588,-0.593270524,-0.466456244,1.367160332,-1.334491846,-1.791748222,-0.031509017,0.559580224,-0.023545852,-0.594820026,-0.32503883,1.679342185,1.343271497,0.631836326,0.799648679,3.373057861,0.708918927,-2.881008076,-2.697782379,-2.322080167,1.193759764,5.619028524,3.754698099,-2.539699307,-4.514022988,-2.942278584,-1.988348281,-0.392123569,1.987285724,4.697615987,2.600090554,0.645422203,-3.509149247,-2.314075101,-1.448899931,-0.134262882,2.566072613,2.425756984,0.770041604,0.159813113,-2.141308793,-0.924744796,-0.626560309,-0.114480638,-0.423069807,0.883795116,0.392897578,2.326377015,0.55359325,-1.511845642,-1.367367066,-0.811856094,0.059007077,0.70354285,-0.624392099,0.107671004,1.150640189,1.928097998,0.367624135,-2.0344996,0.638219679,1.578942431,0.529766509,-1.491820268,-2.070038865,-0.6100941,0.003623378,0.05819252,1.629488724,-0.515117756,-1.099608432,-0.528979875,0.104882692,0.585593561,-0.842889623,-0.754429432,-0.790319808,-0.169461188,1.22349035,0.668529361,1.148629117,-0.140709625,-0.080506692,0.104850724,-0.753687311,-0.94302481,-2.24784834,2.182729217,0.417345396,0.771283171,-1.75806747,-0.509776288,0.015954535,NaN
1.954763446,4.132904557,1.861190595,-1.476874771,-0.422626312,0.703202195,1.112773687,-0.899537747,0.854384147,2.369680931,-1.333779717,-2.154587728,-0.852996849,-0.080516048,0.149263597,0.351644796,-0.331816383,1.469843412,0.001806434,0.523970299,1.468210619,2.925897968,-0.68520464,-2.989206195,-1.971626139,-1.526414886,1.434566885,5.995007791,2.498000174,-2.804336902,-3.220445809,-2.196174199,-2.142027969,-1.006589722,1.525957172,4.612537384,2.855669305,1.052421705,-4.06597876,-3.265157701,-1.472116402,0.439463961,3.13552873,1.370538488,0.459907027,0.469952672,-2.043957345,-1.04264925,-0.411973559,0.013616557,-0.281958064,0.923169442,0.157820339,2.061653805,0.958050779,-1.158169997,-1.559942538,-1.10792226,-0.093760176,0.60274057,-0.604334923,0.507886976,1.007180807,1.952819042,0.042124682,-2.129495232,0.628015731,1.596541137,1.130224287,-1.275849624,-2.302704379,-0.953866346,-0.155291688,0.346568516,1.778785299,-0.29735482,-1.439559053,-0.827363876,0.267436286,0.687037424,-1.28069767,-0.518167637,-0.761215223,-0.341146992,1.059190812,1.055663233,1.508465024,0.519693309,0.00822592,-0.315900393,-0.931358532,-1.270489528,-2.190368129,2.036724764,0.492821262,0.296498149,-1.076429855,-0.392599322,-0.194668142,NaN
1.196008461,4.522124266,2.759879622,-1.427811105,-0.940707732,-0.280713161,-0.349709303,-1.0968075,1.602567828,2.820640842,-1.072973435,-2.67652722,-1.813283314,-0.223776145,0.376848812,1.205017773,0.018100411,0.914812545,-0.619975558,0.330840195,1.794516517,2.300831715,-1.685010456,-2.857134449,-1.346763231,-0.939979412,1.685173481,5.749949502,1.799160745,-2.21295081,-2.405242055,-1.677128077,-2.443760977,-1.702972597,1.179582037,4.452663927,3.097486714,1.194704102,-4.291898062,-3.919405923,-1.22194626,0.91882928,2.955884151,-0.059990969,0.784551855,1.117309871,-1.69133015,-1.078333708,-0.315052352,0.226795533,-0.068519607,1.07585414,-0.118263035,1.436739926,1.069937832,-0.903199027,-1.426502358,-1.434001524,-0.12054685,0.314352504,-0.501730957,0.809445661,0.828789304,1.679499838,-0.481020051,-2.077590872,0.52215814,1.66945933,1.691024337,-0.946664696,-2.65607558,-1.086281376,-0.073019655,0.682956266,1.86806791,0.026251937,-1.550348001,-1.225289008,0.181886234,0.870574449,-1.379456511,-0.381241002,-0.541933814,-0.443117269,0.762312107,1.22229585,1.597983166,0.783418571,0.080424636,-0.559824931,-1.122819542,-1.404901976,-2.119844161,1.861667393,0.532278214,-0.150213788,-0.614835569,-0.280249463,-0.348672,NaN
1.05562811,4.637400654,2.98177569,-1.177393973,-1.900408451,-1.280003538,-1.548010431,-1.029600595,2.383843564,3.277219915,-0.93093709,-2.908958256,-2.007412917,-0.073298306,0.912746031,1.921992018,0.465555607,0.511572426,-1.351676545,-0.142689424,1.782070879,1.497365516,-1.700358714,-2.732675403,-0.683548131,-0.446745506,1.804142058,5.015561033,1.988720192,-1.345451959,-1.364340129,-1.138427027,-2.852286167,-2.145353081,0.876400227,4.112308603,3.238203328,1.038727036,-4.24412657,-3.896348327,-0.902315096,0.90412946,1.650751891,-0.177200385,1.102104956,1.576514896,-1.162054446,-0.993421257,-0.317792329,0.345826101,0.208291508,1.301883169,-0.301353057,1.104618935,1.009050226,-0.903112765,-1.366309647,-1.444437805,0.096188846,0.129924683,-0.211426474,1.011602453,0.736340754,1.390165775,-0.723594325,-2.067688515,0.430483618,1.841940382,2.065887487,-0.895740135,-2.683560669,-1.243811419,0.307860918,1.064950766,1.917424689,0.313750344,-1.541669363,-1.727259333,-0.059260257,0.934066403,-1.389911287,-0.241554042,-0.048339122,-0.585245275,0.354564968,1.209993633,1.629247694,1.042850003,0.179136186,-0.698177426,-1.26912552,-1.548602438,-1.989180309,1.809415745,0.530987522,-0.518959443,-0.384097032,-0.242839582,-0.333068807,NaN
